-0.90397 0.415314 0.539795 0.0523742 0.715622 0.146292 -0.0995731 
-0.894325 0.451686 0.528602 -0.0249201 0.683856 0.131748 -0.051568 
-0.872312 0.440117 0.520577 -0.0158071 0.694964 0.141788 -0.0512954 
-0.850614 0.428161 0.512819 -0.00593743 0.706423 0.151964 -0.0514689 
-0.829116 0.416315 0.505119 0.00383881 0.717757 0.162032 -0.0516477 
-0.807816 0.404582 0.49748 0.0135173 0.728963 0.171992 -0.05183 
-0.786713 0.392961 0.489901 0.0230987 0.740042 0.181846 -0.0520154 
-0.765807 0.381451 0.482384 0.0325837 0.750993 0.191593 -0.0522038 
-0.745095 0.37005 0.474926 0.0419732 0.761819 0.201235 -0.052395 
-0.724575 0.358759 0.467529 0.0512678 0.77252 0.210772 -0.0525888 
-0.704248 0.347576 0.460191 0.0604684 0.783096 0.220206 -0.0527851 
-0.68411 0.3365 0.452913 0.0695756 0.79355 0.229538 -0.0529836 
-0.664162 0.325531 0.445694 0.0785901 0.803881 0.238767 -0.0531841 
-0.6444 0.314667 0.438533 0.0875127 0.814091 0.247895 -0.0533866 
-0.624825 0.303908 0.431432 0.0963442 0.82418 0.256922 -0.0535908 
-0.605435 0.293253 0.424388 0.105085 0.83415 0.26585 -0.0537965 
-0.586227 0.282702 0.417403 0.113736 0.844 0.274679 -0.0540037 
-0.567202 0.272252 0.410476 0.122298 0.853733 0.28341 -0.0542121 
-0.548357 0.261905 0.403605 0.130772 0.863349 0.292044 -0.0544216 
-0.529691 0.251657 0.396792 0.139158 0.872849 0.300582 -0.0546321 
-0.511204 0.24151 0.390036 0.147457 0.882233 0.309024 -0.0548434 
-0.492893 0.231462 0.383337 0.155669 0.891503 0.317371 -0.0550554 
-0.474757 0.221512 0.376693 0.163796 0.90066 0.325623 -0.0552679 
-0.456795 0.211659 0.370106 0.171838 0.909703 0.333783 -0.0554809 
-0.439005 0.201904 0.363574 0.179796 0.918635 0.341849 -0.0556941 
-0.421387 0.192244 0.357098 0.18767 0.927456 0.349824 -0.0559074 
-0.403939 0.182679 0.350676 0.195461 0.936166 0.357708 -0.0561208 
-0.38666 0.173209 0.34431 0.203169 0.944768 0.365501 -0.0563341 
-0.369548 0.163832 0.337998 0.210796 0.95326 0.373204 -0.0565473 
-0.352603 0.154548 0.331739 0.218342 0.961646 0.380819 -0.0567601 
-0.335822 0.145357 0.325535 0.225807 0.969924 0.388345 -0.0569725 
-0.319205 0.136256 0.319384 0.233192 0.978096 0.395784 -0.0571843 
-0.302751 0.127247 0.313287 0.240499 0.986163 0.403137 -0.0573956 
-0.286458 0.118327 0.307242 0.247726 0.994126 0.410403 -0.0576061 
-0.270325 0.109496 0.30125 0.254876 1.00199 0.417583 -0.0578158 
-0.254351 0.100754 0.29531 0.261949 1.00974 0.424679 -0.0580245 
-0.238534 0.0920998 0.289422 0.268944 1.0174 0.431692 -0.0582323 
-0.222874 0.0835325 0.283586 0.275864 1.02495 0.43862 -0.058439 
-0.207369 0.0750515 0.277801 0.282708 1.0324 0.445467 -0.0586445 
-0.192018 0.0666561 0.272067 0.289477 1.03976 0.452231 -0.0588488 
-0.17682 0.0583457 0.266383 0.296172 1.04701 0.458914 -0.0590517 
-0.161774 0.0501196 0.26075 0.302794 1.05417 0.465517 -0.0592532 
-0.146878 0.041977 0.255167 0.309342 1.06123 0.47204 -0.0594532 
-0.132131 0.0339173 0.249634 0.315817 1.06819 0.478483 -0.0596517 
