-0.565297 0.326308 0.112139 -0.434489 -0.827162 -0.51246 0.0313256 
-0.566196 0.326741 0.112673 -0.434476 -0.826462 -0.512321 0.0312501 
-0.56708 0.327187 0.113198 -0.434496 -0.825772 -0.512184 0.0311986 
-0.567941 0.327621 0.113714 -0.434507 -0.825072 -0.512038 0.0311472 
-0.568781 0.328043 0.114223 -0.434508 -0.82436 -0.511881 0.0310957 
-0.5696 0.328454 0.114724 -0.434499 -0.823636 -0.511714 0.0310439 
-0.570397 0.328853 0.115218 -0.434481 -0.822902 -0.511537 0.030992 
-0.571173 0.32924 0.115704 -0.434453 -0.822156 -0.51135 0.0309399 
-0.571928 0.329615 0.116183 -0.434416 -0.8214 -0.511153 0.0308876 
-0.572663 0.32998 0.116654 -0.434369 -0.820633 -0.510947 0.0308351 
-0.573378 0.330333 0.117118 -0.434313 -0.819855 -0.510732 0.0307824 
-0.574072 0.330675 0.117575 -0.434248 -0.819067 -0.510507 0.0307296 
-0.574746 0.331006 0.118024 -0.434174 -0.818268 -0.510273 0.0306765 
-0.5754 0.331326 0.118466 -0.434091 -0.817459 -0.51003 0.0306232 
-0.576035 0.331635 0.118901 -0.433999 -0.81664 -0.509777 0.0305697 
-0.57665 0.331934 0.119329 -0.433898 -0.815811 -0.509516 0.030516 
-0.577246 0.332222 0.11975 -0.433789 -0.814972 -0.509246 0.0304621 
-0.577823 0.3325 0.120164 -0.433671 -0.814123 -0.508967 0.030408 
-0.57838 0.332767 0.120571 -0.433544 -0.813264 -0.508679 0.0303537 
-0.578919 0.333023 0.120971 -0.433409 -0.812396 -0.508383 0.0302992 
-0.57944 0.33327 0.121364 -0.433266 -0.811518 -0.508078 0.0302445 
-0.579942 0.333506 0.121751 -0.433115 -0.810632 -0.507765 0.0301895 
-0.580426 0.333733 0.122131 -0.432955 -0.809736 -0.507443 0.0301344 
-0.580891 0.333949 0.122504 -0.432787 -0.80883 -0.507113 0.030079 
-0.581339 0.334156 0.122871 -0.432611 -0.807916 -0.506776 0.0300234 
-0.581769 0.334353 0.123231 -0.432428 -0.806993 -0.50643 0.0299676 
-0.582182 0.334541 0.123585 -0.432236 -0.806061 -0.506076 0.0299116 
-0.582577 0.334719 0.123933 -0.432037 -0.805121 -0.505714 0.0298554 
-0.582955 0.334887 0.124274 -0.43183 -0.804172 -0.505345 0.029799 
-0.583317 0.335046 0.124609 -0.431615 -0.803214 -0.504968 0.0297423 
-0.583661 0.335196 0.124938 -0.431393 -0.802249 -0.504583 0.0296855 
-0.583988 0.335337 0.12526 -0.431163 -0.801275 -0.504191 0.0296284 
-0.584299 0.335469 0.125576 -0.430927 -0.800293 -0.503792 0.0295711 
-0.584594 0.335592 0.125887 -0.430683 -0.799302 -0.503385 0.0295136 
-0.584872 0.335706 0.126191 -0.430431 -0.798304 -0.502971 0.0294559 
-0.585135 0.335811 0.126489 -0.430173 -0.797299 -0.50255 0.029398 
-0.585381 0.335907 0.126781 -0.429907 -0.796285 -0.502122 0.0293399 
-0.585612 0.335995 0.127068 -0.429635 -0.795264 -0.501687 0.0292815 
-0.585827 0.336074 0.127349 -0.429356 -0.794235 -0.501245 0.029223 
-0.586027 0.336145 0.127624 -0.42907 -0.793199 -0.500796 0.0291643 
-0.586211 0.336208 0.127893 -0.428777 -0.792156 -0.50034 0.0291053 
-0.58638 0.336262 0.128156 -0.428477 -0.791105 -0.499878 0.0290462 
-0.586535 0.336308 0.128414 -0.428171 -0.790047 -0.499409 0.0289868 
-0.586674 0.336346 0.128667 -0.427859 -0.788983 -0.498934 0.0289273 
-0.586799 0.336376 0.128914 -0.42754 -0.787911 -0.498452 0.0288676 
-0.586909 0.336398 0.129155 -0.427214 -0.786833 -0.497964 0.0288076 
-0.587005 0.336412 0.129391 -0.426883 -0.785748 -0.49747 0.0287475 
-0.587087 0.336418 0.129622 -0.426545 -0.784656 -0.49697 0.0286872 
-0.587154 0.336417 0.129847 -0.426201 -0.783557 -0.496463 0.0286267 
-0.587208 0.336408 0.130067 -0.42585 -0.782453 -0.495951 0.028566 
-0.587248 0.336392 0.130282 -0.425494 -0.781341 -0.495432 0.0285051 
-0.587274 0.336368 0.130492 -0.425132 -0.780224 -0.494908 0.028444 
-0.587287 0.336336 0.130696 -0.424764 -0.7791 -0.494378 0.0283827 
-0.587286 0.336298 0.130896 -0.42439 -0.777971 -0.493842 0.0283213 
-0.587272 0.336252 0.13109 -0.424011 -0.776835 -0.4933 0.0282597 
-0.587245 0.336199 0.13128 -0.423626 -0.775694 -0.492753 0.0281979 
-0.587205 0.336139 0.131464 -0.423235 -0.774546 -0.492201 0.0281359 
-0.587152 0.336072 0.131644 -0.422838 -0.773393 -0.491643 0.0280738 
-0.587087 0.335998 0.131819 -0.422436 -0.772234 -0.491079 0.0280115 
-0.587008 0.335917 0.131989 -0.422029 -0.77107 -0.490511 0.027949 
-0.586918 0.335829 0.132154 -0.421616 -0.7699 -0.489937 0.0278864 
-0.586815 0.335735 0.132315 -0.421198 -0.768725 -0.489357 0.0278236 
-0.5867 0.335634 0.13247 -0.420775 -0.767544 -0.488773 0.0277606 
-0.586573 0.335526 0.132622 -0.420347 -0.766359 -0.488184 0.0276975 
-0.586433 0.335412 0.132768 -0.419913 -0.765168 -0.48759 0.0276342 
-0.586283 0.335291 0.13291 -0.419475 -0.763972 -0.486991 0.0275708 
-0.58612 0.335164 0.133048 -0.419031 -0.762771 -0.486387 0.0275072 
-0.585946 0.335031 0.133181 -0.418583 -0.761565 -0.485778 0.0274435 
-0.58576 0.334892 0.13331 -0.41813 -0.760354 -0.485165 0.0273797 
-0.585563 0.334746 0.133434 -0.417671 -0.759139 -0.484547 0.0273156 
-0.585355 0.334595 0.133554 -0.417209 -0.757918 -0.483924 0.0272515 
-0.585136 0.334437 0.13367 -0.416741 -0.756694 -0.483297 0.0271872 
-0.584906 0.334273 0.133782 -0.416269 -0.755464 -0.482666 0.0271228 
-0.584665 0.334104 0.133889 -0.415792 -0.75423 -0.48203 0.0270583 
-0.584414 0.333928 0.133992 -0.415311 -0.752992 -0.48139 0.0269936 
-0.584151 0.333747 0.134091 -0.414825 -0.75175 -0.480745 0.0269288 
-0.583879 0.33356 0.134186 -0.414335 -0.750503 -0.480096 0.0268639 
-0.583596 0.333368 0.134277 -0.41384 -0.749252 -0.479444 0.0267988 
-0.583302 0.33317 0.134364 -0.413341 -0.747997 -0.478787 0.0267337 
-0.582999 0.332966 0.134447 -0.412838 -0.746739 -0.478126 0.0266684 
-0.582686 0.332757 0.134526 -0.412331 -0.745476 -0.477461 0.026603 
-0.582362 0.332543 0.134601 -0.41182 -0.744209 -0.476792 0.0265376 
-0.582029 0.332323 0.134672 -0.411304 -0.742938 -0.476119 0.026472 
-0.581686 0.332098 0.13474 -0.410785 -0.741664 -0.475443 0.0264063 
-0.581334 0.331867 0.134804 -0.410261 -0.740386 -0.474762 0.0263405 
-0.580972 0.331632 0.134864 -0.409734 -0.739105 -0.474078 0.0262746 
-0.5806 0.331392 0.13492 -0.409202 -0.73782 -0.473391 0.0262086 
-0.58022 0.331146 0.134972 -0.408667 -0.736531 -0.4727 0.0261425 
-0.57983 0.330895 0.135021 -0.408128 -0.735239 -0.472005 0.0260763 
-0.579431 0.33064 0.135067 -0.407586 -0.733944 -0.471307 0.0260101 
